ssid;phase;retweetCount;likeCount;replyCount;content;sentiment
0;5;0;0;0; guido, so che sei venuto a Bologna. Resisti e persevera nei tuoi valori! La verità non si svende!! #solobarilla #famigliapapàmamma;0.0
0;5;0;0;0;Non puntate sempre il dito contro. Continuiamo a sponsorizzare e acquistare  Non fermiamoci ad alcune dichiarazioni fraintese.;0.0
0;5;0;0;0; Indagini d mercato evidenzianokei #gay in #Italia sono molti e pastaioli!Dove c’è #Barilla c’ècasa ankediungay bastake nn sidikiara;0.4166666666666667
0;5;0;0;0; tiene ancora il trend oltre 100.000 post #facebook + #twitter by #socialmeter http://t.co/WyW3Qjs9NR http://t.co/LGRLOi9Cln;0.0
0;5;0;0;0; @BarillaUS u already got my money 4 these. no more. I'll be giving these 2 the food bank. #boycottbarilla http://t.co/3NKSlXvAe2;-0.25
0;5;0;0;0;" vediamo nei fatti cosa succede, chiedere scusa non basta, bisogna far vedere il cambio di rotta; ed intanto l'embargo continua";0.1
0;5;0;0;0; Signor #Barilla, sono un omosessuale e le chiedo perdono http://t.co/So6SPfpVos via @Qelsi #boicottabarilla;0.0
0;5;0;0;0; http://t.co/qBTEm2zO1M;0.0
0;5;0;0;0; che riprovevole ipocrisia!;0.0
0;5;0;0;0; #Caro sig. Guido quando commercializzerà in Italia e a prezzi accessibili la pasta gluten-free? Questo ci interessa davvero! Grazie;0.0
0;5;0;0;0;" take notes from @dancathy - claim your hatred as ""Christian""! No more boycotts, just ""Barilla Appreciation Day""";-0.125
0;5;0;0;0; signor Guido.. Ho un idea da proporre : ragù di carne trans-genica con aggiunta di finocchietto selvatico!!... E? Cosa ne pensa? ??;0.0
0;5;0;0;0; Sepan que sus recomendaciones serán tomadas muy atentamente.;0.0
0;5;0;0;0;" Guido Barilla ""no haremos publicidad con homosexuales porque nos gusta la familia tradicional"" #marketing #gay #socialmedia";0.4166666666666667
1;1;0;0;0;" Wallin
Come on, man!

Don't let that bum steal your fight.  Go to a judge to MAKE Whyte fight you next.";0.0
1;2;0;0;0;" Wallin
Come on, man!

Don't let that bum steal your fight.  Go to a judge to MAKE Whyte fight you next.";0.0
1;2;0;0;0; @Idiot96289597 Where is your number?!’ OMG 🧇 https://t.co/VIKPkvJAYo;0.0
1;4;0;0;0; Super, dass ihr nicht gendert! 👍 #WeiterSoOtto https://t.co/B1FqcsJVo7;0.41666666666666663
1;5;1;0;0;;0.0
2;1;0;1;0; Sind sexuelle Übergriffe Teil der deutschen Alltagskultur? Michael Doberenz über #koelnhbf : https://t.co/SwB1URHVEj;0.0
2;2;0;0;0; so ein Quatsch! Es geht nicht nur um Frauen. Die Respektlosigkeit richtete sich gegen alle Bürger!;0.0
2;2;0;1;0;". Ich ergänze: JEDE Form von #Gewalt gegen JEDEN Menschen, d. h. Frauen &amp; Männer, Mädchen &amp; Jungen, ist ein Verbrechen! #Köln";0.0
2;2;0;0;0;" Und der Typ vom @tagesspiegel , der Augstein so ""klug"" fand, nennt euch jetzt Pegida-Sympathisanten. Zum Kotzen.";0.0
2;2;0;0;0; #koelnhbf #koeln #frauendemo #rsvdbayern Folgt mir auf legalem Wege . Traut euch was.Denkt in ... https://t.co/MTO8BxHd9O;0.0
2;2;0;0;0;" Zu der Zeit war Pegida noch in weiten Teilen ein Volksprotest &amp; hat zB. auch Vizekanzler Gabriel mit Pegida-Anhängern diskutiert.";0.0
2;2;0;0;0; fordert, sexuelle Belästigung unter Strafe zu stellen und tut so, als gäbe es § 177 StGB und § 185 StGB überhaupt nicht.;0.0
2;2;0;0;0; @JudithBrandner @tagesschau @CDU kennen Sie überhaupt den Tatbestand der sexuellen Nötigung und der sexualbez Beleidigung?;0.0
2;2;0;1;0; Deshalb muss es endlich zum Straftatbestand werden! #cdukt16 @fu_news;0.0
2;3;2;8;0; Scheidengrabschende Refugees welcome. Weiße deutsche CIS-Männer zertreten. #ausnahmslos #falschesgrau https://t.co/YEJdHJrPCI;0.8
2;3;2;6;0; Was ein Fascho! Was können die scheidengrabschenden Syrer dafür? CIS-Männer zerkloppen! #ausnahmslos #falschesgrau;0.0
2;3;0;0;0; a bird in a cage - but at least I always try to get out of that cage... https://t.co/hirWd1FfxI https://t.co/Eb994Zyopo;-0.3
2;3;0;0;0; @Peter_Ahrens @MatthiasMeisner #EMMA_Magazin machte auch schon missbrauchende Väter und vergewaltigende Ehemänner zum Thema.;0.0
2;3;0;0;0; Tschakka! Mir liegt Ihr kraftvoller Feminismus mehr, als dieses ständige Beleidigtsein, weil wir Männer atmen @MatthiasMeisner;0.0
2;3;0;0;0; @MatthiasMeisner Unter anderem.;0.0
2;3;0;0;0;" 
Sozialisation in Männergesellschaften prägt vor, Flucht und islamistischer Einfluss profilieren weiter. Knast rundet nur ab.";0.0
2;3;0;0;0; Eine Verschärfung d.Sexualstrafrechts u.d.Abschiebungs-Gesetze v.Straftätern ist erforderlich u.eine Verfahrensbeschleunigung!;0.0
2;3;1;2;0; @ThomasMichael71 Und als Erstes schloss man Universitäten...;0.0
2;3;0;0;0; Merkel hat Coudenhove-Kalergi-Preis bekommen, für starkes anwachsen von Mischehen. Wird jetzt beschleunigt.;0.0
2;3;0;0;0; Ja! Frauen sollen Schutzlosigkeit erfahren und sich mit den Landnehmern zum Überleben zusammentun.;0.0
2;3;0;0;0;. Was für eine Strategie sollte das sein?;0.0
2;3;0;0;0;" 
selbstverständlich - koordinierte Angriffe auf die weichsten und sensibelsten Ziele einer abendländischen Gesellschaft";0.0
2;3;0;1;0; Wie viele Vergewaltigungsopfer gibt es in den Flüchtlingsunterkünften?Das Bundesinnenministerium schuldet uns die Wahrheit!;0.0
2;3;0;1;0; Bin über die letzten Berichte auf eurer Homepage sehr froh, ihr sprecht mir aus der Seele!;0.0
2;3;0;0;0; tja Frau Schwarzer, sie applaudieren,Hooligans, Nazis und AfD, ich frage mich was als nächstes kommt?;0.0
2;3;0;0;0; F. Schwarzer:kümmer dich um Dinge, wovon du was verstehst, Steuerkriminalität;0.0
2;4;0;0;0; Als Christ bin ich auch nicht mitverantwortlich für von Christen, z.B. in USA, erfolgten Straftaten - nur weil ich Christ bin;0.0
2;4;0;0;0;" #koelnbhf sexueller Übergriff und Strafbarkeit in D. https://t.co/prtwEnjgXv
https://t.co/J8Kf2M5Nah";0.0
2;4;4;6;2; :) https://t.co/WG61A0ODcM;0.5
2;4;0;0;0;" Huch! ""Sexistisch""o.""politisch"" aufklären? Seyran Ates u.a. @wdr erwähnt,Säkulare aber sonst v. #Medien vergessen? Schweigen?";0.0
2;4;0;0;1; Ich habe mein eigene Theorie - die Deutsche Flüchtlingspolitik is US Republikanern ungeheuer - vielleicht von denen inzeniert.;0.0
2;4;0;0;0;" Der Mix aus Hormonstau, Alkohol, sozialer Verwahrlosung, respektlosem Frauenbild &amp; Gruppendynamik klappt auch ohne ISIS";0.0
2;4;0;1;0; Diese massiven organisierten Angriffe auf Frauen u Kirchen in so vielen Orten war m.E. ein Angriff auf die Rechtsstaaten in EU;0.0
2;4;0;0;0;" wegeconBLOG lesen: https://t.co/MhIhB0Xy13 ""Normalfall"" Vergewaltigung";0.0
2;4;0;0;0; Das habe ich befürchtet. Deswegen habe ich schon vorher ausgeschaltet, der Lanz macht mich nämlich immer total konfus...;0.0
2;4;0;0;0; das sind brutalste rituale,die frauen des feindes demütigen,kann man in allen jahrhunderten nachlesen;0.0
2;4;0;0;0; @balleryna als ich Schwarzer geschrieben hab, war ich ganz schnell wieder weg.;0.0
2;4;0;0;0; Feminismus ist Staatsdoktrin in DT. Kritik an patriarchalischen Strukturen lief bis #Köln unter Rassimus. Das ist jetzt vorbei;0.0
2;4;0;0;0; Wer glaubt, dass Philosophen nicht irren können, der war in einer schlechten Schule.;0.0
2;4;3;2;2; Alice Schwarzer ist die einzige,die die Prinzipien derBRD hochhält, ungleiche Diskussion bei #Lanz Bravo für so viel Geduld!;0.0
2;4;0;0;0; Zentraler Platz, Alkohol, Anonymität durch Verdichtung, Gruppendynamik. Die Einreisen selbst sind gesteuerte Destabilisierung.;0.0
2;4;0;0;0; Und dass in allen genannten Fällen Diebstähle begangen wurden, ist das Zufall oder auch Strategie des IS? #Aluhut #koelnbhf;0.0
2;4;0;0;0;" ""Markus Lanz"" wird der neue Intellektuellen-Treff des ZDF!Schwarzer hat recht: die ""Verschwörung"" geht über die Kommunikation.";0.0
2;4;0;1;0; #Lanz Frau Schwarzer bringt mal wieder den entscheidenden Input;0.0
2;4;0;0;0; puuuuh #lanz;0.0
2;4;0;0;0;" 
10. Wiederaufguss gibt dem Tee kein Aroma mehr, regt nicht mehr an - die notorischen 'Streit-Ziegen' fehlen aber auch";0.0
2;4;0;1;1;". Fereshta Ludin ist anscheinend gut integriert und für Euch immer noch die ""Afghanischstämmige"" #findedenfehler";0.0
2;4;0;0;0; @mundaufmachen Klatsch, Welcome und Bereicherung?!;1.0
2;4;0;1;0; Frage:Warum plazierte @maischberger Kritikerin Louis neben Mazyek(bekannt f dominantes,körperbetontes Verhalten)?#Maischberger;0.0
2;4;0;1;1; #Mazyek|s Vehalten Paradebsp f männerdominierte Gesprächsrunden(s.Pusch,Trömel-Plötz)@maischberger versagt! #Maischberger Köln;0.0
2;4;0;1;0; Ihre Kollegin Chantal Louis hatte gestern Abend bei #maischberger Recht, dass Islam.de eine Seite von @aimanMazyek ist.;0.0
2;4;0;0;1; gibt es dazu eine Quelle, wo man das nachlesen kann?;0.0
2;4;0;2;0;" Macht nichts, lasst die Männer doch synchron reden, sie erzählen ja eh alle den gleichen Mist. ;) Spart Zeit...";0.25
2;4;0;0;0; aufgeklärte Musliminnen müssen auf Arbeit #keineZeitfürAufstand;0.0
2;4;0;0;0; islam ist ne gut Religion;0.0
2;5;0;1;1; keine Antwort mehr? Oder übersehen? @Innenwelttramp @Afelia;0.0
2;5;0;1;0; IM KELLER! :DDD;0.0
2;5;0;0;0; das Muttersöhnchen hat zudem iranische Wurzeln. Womit wir vermutlich mal wieder beim Thema Islam sind https://t.co/NRnPtw5xw7;0.0
2;5;0;0;1; @GwenCardiff Aufruf zu einer Straftat ist selbst eine Straftat. Warum geht man da nicht gerichtlich gegen den vor?;0.0
2;5;0;0;0; @GwenCardiff Der Stoff aus dem bei CSI die Serienmörder sind;0.0
2;5;0;0;0; dann ist die Mutter von diesem Heini aber auch mitschuldig. Alice sollte mit der Dame mal ein feministisches Hühnchen rupfen;0.0
2;5;0;1;0; @ARTEde Genau :);0.5
2;5;0;0;0; Just shared your tweet on my site: @RebelMouse For more details see: https://t.co/uf6pupSumP;0.5
2;5;1;2;2; @Innenwelttramp https://t.co/gwAK1mAhrE - wo man im Kopftuch keine Feministin sein kann.;0.0
2;5;0;0;0;" Das ist auch ganz &amp; gar nicht meine Meinung: habe nur @Afelia zitiert.
Ich finde, EMMA bringt das aktuelle Problem auf d Punkt";0.0
2;5;0;0;1; Es fehlt auch der Schutz der Frauen in DE. Große Lücken im Sexualstrafrecht,Vertuschung von Übergriffen von Migranten. Warum ?;0.0
2;5;0;1;0; @Bimabe @toprak_aliE Hätte nicht gedacht, dass ich mal Emma retweete. Aber wo sie Recht haben...;0.0
2;5;0;0;0;" ""Frauenrechte sind Männerpflichten"" sagte Karl Kraus charmant und heute treffender, als jemals zuvor.";0.0
2;5;0;0;0;"
Keine #Frau dreht sich fragend um: ""Wollen Sie mir etwas Böses? Heutige Frauen treten - manche beißen! https://t.co/MTo8D3bvbI";0.0
2;5;0;0;0; fragt sich doch, von wem die Aggression hier ausgeht;0.0
2;5;0;0;0; Alice Schwarzer ärgert sich,  dass Jungfeministinnen sich gegen sie abgrenzen. Kein Wunder, wenn sie in Emma beleidigt werden;0.0
2;5;0;1;0; Sexualstrafrecht-Lücken sind, trotz Versprechen von Maas, nicht geschlossen. Frauen brauchen Schutz! https://t.co/3X4kKsQKdf;0.0
2;5;0;0;0;"""Unmensch ist, wer kulturelle Hintergründe solcher Taten benennt - nicht der, der .. Frauen als ehrloses Freiwild ansieht.""

";0.0
2;5;0;1;0; ist eine wirklich herausragende Zeitschrift. #JournalismAtItsFinest #Leseempfehlung;0.0
2;5;0;1;0; @toprak_aliE ich halte das für ein Missverständnis: Natürlich sprechen wir über Frauenfeindlichkeit auch muslimischer Männer;0.0
2;5;0;0;1; Schon gesehen? Die schöne neue unfaire Welt des IOC: https://t.co/YUQjSaw3e1 Frauensport ade.;0.0
2;5;5;3;0; versus @missymagazine Feministinnen-Debatte über #köln und #ausnahmslos im Zeitpunkte Presseclub https://t.co/m8YvP8Hjh9;0.0
2;5;0;0;0;"
Don't be afraid of something new!
We should not be afraid of changes. 
https://t.co/2jdMtZk4RU #women https://t.co/Nzre0p2cNl";-0.3431818181818182
2;5;0;0;0; I am not amused about Selfie Culture. Read more: #art historical context of photographic performance. https://t.co/rzzNFOzcy7;0.25
2;5;0;0;1;" Warum wird toleriert,dass Kräfte,die Reformen,Freiheit,Gleichheit,Aufklärung unterstützen,marginalisiert wurden&amp;werden?";0.0
2;5;0;0;0;" Der Satz mit dem ""auch"" ist falsch. Unbestriiten sind sie das. Und - darum geht es gar nicht.";0.0
2;5;1;2;1; https://t.co/9nH8Xs9ecU;0.0
2;5;0;0;0; sonst habt Ihr die moralische Keule geschwungen u denunziert, wie fühlt es sich an auf der anderen Seite? @pip_news @Alex_Eul;0.0
2;5;0;0;1; @WomenintheWorld Please check this: https://t.co/XngIH3HUxt;0.0
2;5;0;0;0; Naja, das Recht auf körperliche Unversehrtheit steht ja auch nicht über dem auf Religionsfreiheit. Sollte es aber!;0.0
2;5;0;0;0;" Und was tut EMMA gegen pornographische Heftchen (= ""Zeitschriften"") in Tankstellen, an Kiosken, in Supermärkten?";0.0
2;5;0;0;0;" As Alice Schwarzer  Julie Bindel criticizes (French)left feminists`stance on Islamism: ""France,Islam..""https://t.co/vH9GOrqAtc";0.0
3;1;0;0;0;" Thank you,  @Gillette. I love this ad Sooooo much.💗 

#GilletteAd";0.5
3;1;0;0;0;" This is how We become W.A.L.L.E people.  By becoming the only Mammals on this planet to do away with the pecking order.  

All mammals have a pecking order.  But not Us. 

(Guy Pearce time machine quote.) 

""Who are You to question 9 hundred thousand years of Human Evolution!?""";0.15
3;1;0;0;0; https://t.co/nbGa4WEGi3;0.0
3;1;0;0;0; Boys will be boys is the worst excuse for bad parenting I have ever heard.;-0.5833333333333334
3;1;0;0;0;" As with anything that implies some people within a group are acting less than should be expected of them:

*If you think it might apply to you, take some time to reflect before you react.

*If it doesn’t apply to you, move on.";-0.08888888888888889
3;1;0;0;0; So i'm assuming the next step is to have an ad that actually shows women with leg and armpit hair?;0.0
3;1;0;0;0; This. So much this.;0.2
3;1;0;0;0;" ""Not all men"" https://t.co/IZI8mrIjnw";0.0
3;1;0;0;0; Fantastic!;0.5
3;1;0;0;0; I don’t feel attacked I’m just confused...what does any of this have to do with shaving?;0.0
3;1;0;0;0; Sick . Shame on Gillette !!;-1.0
3;1;0;0;0; Let me guess - this was the idea of a diversity hire?;0.0
3;1;0;0;0; Much appreciate Gillette’s work on this same day I received this death threat: https://t.co/FGuI40kd0k;0.1
3;1;0;2;0; This is AWESOME @Gillette .  The ones complaining are just grown men who see themselves and just cannot handle it.  Bully for you.  Very proud of your company.  Congrats. 🙌🏽👏🏽🙌🏽👏🏽;1.0
3;1;0;0;0; GILLETTE 🤮🤮🤮🤮;0.0
3;1;0;1;0; @thaiinasiilva já viu?;0.0
3;1;0;0;0;" Response to a suggested boycott of Gillette because of their new ad:

“Good!  We shall know the incels by their scruffy beards.”";0.5056818181818181
3;1;0;0;0; 💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩;0.0
3;1;0;0;0;" That. Is. A. Great. Ad.
🏆";0.8
3;1;0;0;0; How do people find this offensive 🤣🤷‍♂️;0.0
3;1;1;2;0; I’m all for stopping bad behavior but us women aren’t saints either. I have seen women talk and treat men just as bad. It’s takes everyone working together.;-0.6999999999999998
3;1;0;4;3; #BoycottGillette  Real men do not buy products from that toxic brand Gillette. They support toxic feminist who love to bash men! Switch to Schick, their razors are just as good but a lot cheaper and they will fit your over priced Gillette razors. I will NEVER buy Gillette again.;0.48124999999999996
3;1;0;1;0; Well done!.. 😎 https://t.co/MwxYYete8V;0.0
3;1;0;1;0; Brilliant commercial Gillette! Best one I've seen from you;0.6333333333333333
3;1;0;0;0; Before watching, I wondered if this was an eye roll of a promotion. After watching, I have no clue what people are complaining about. There’s nothing offensive here.;0.0
3;1;0;2;0; From an advertising perspective, this campaign is absolultely brilliant.;0.9
3;1;0;0;0; YOU ROCK!!! Don’t ever change!!!;0.0
3;1;0;0;0; So basically it’s just saying don’t be a bad example to kids because can they grow up to be like you;-0.6999999999999998
3;1;0;0;0; No lectures, just razors. Making the switch today.  It’s ok to be masculine.;0.3
3;1;0;4;0;" Some men out there actually ""get it"" when it comes to treating a woman with respect &amp; love.  No relationship is better when the woman feels safe in your arms.  That is the manliest feeling a man can have.  I like it!";0.40625
3;1;0;1;0;" @ProcterGamble

#BoycottGillette  #BoycottProcterAndGamble https://t.co/qcgETEIJGp";0.0
3;1;0;0;0; 👏👏👏👏👏👏👏👏;0.0
3;1;0;0;0; tell me this, if your main demographic is men why would you make a commercial hating on your customers? @DollarShaveClub  is about to dominate use promo code: h3h3 for your first month free @h3h3productions;0.20416666666666666
3;1;0;0;0; Well crap, I just saw Harry’s bullshit.  Who else sells a good razor I can use since Harry’s and Gillette are political agenda driven and don’t give two fucking cents about sales and only care about catering to the hatred of identity politics.;-0.14
3;1;0;0;0; I just burped, told my wife to cook dinner and drank a beer...now where is my razor?;0.0
3;1;0;0;0;" Anyone who has a problem with this ad is an asshole, doth protest too much, and is looking for reasons &amp; ways to justify bad behavior...

Bravo Gillette!";-0.3374999999999999
3;1;0;0;0; Yet another US corporation joins the ranks of the hypersensitive snowflakes and tries to push their pansy-ass nonsense to their target customers - men. I, for one, will never purchase another one of your products.;-0.1
3;1;0;0;0; 👍;0.0
3;1;0;0;0;" what the hell is ""toxic masculinity""? This world has gone completely stupid insane.";-0.8999999999999999
3;1;0;0;0; Somebody pl explain, what is offensive in this ad? Sounds like a good message. Am I missing something?;0.24999999999999997
3;1;0;1;0; My family will be switching to Gillette!!;0.0
3;1;0;0;0; Thanks for giving me a reason to stop buying your overpriced razors #YourRazorsSuckAnyways;0.2
3;1;0;0;0; Pues a mi me ofende pq no tengo barba;0.0
3;1;0;0;0; @russita13;0.0
3;1;0;1;1; As a $PG stockholder I urge the company to have a marketing strategy that motivates a man's desire to buy the product, not one that lectures him.;0.0
3;1;0;0;0; Tienes un comprador menos gillette;0.0
3;1;0;1;0;" the new slogan should have been, ""as pussified as a man can get"". Why is the left trying to take the man out of men? SMH Proctor&amp;Gamble now has to answer to stockholders. 
Gillette faces backlash and boycott over '#MeToo advert' https://t.co/fasEIYw1bP";0.06818181818181818
3;1;0;0;0;;0.0
3;1;0;4;2; You can take your PC BULLSH!T and shove it where the sun doesn't shine! #BoycottGillette https://t.co/qZXfyoUvwA;0.0
3;1;0;0;0; Thank you.  (Old lady in KY);0.1
3;1;0;0;0; Thanks, confident in my decision to keep my https://t.co/AoV056sIYW. Membership;0.35
3;1;0;0;0; Thank you!;0.0
3;1;0;0;0;" 
Boys will be boys...Note the toxic masculinity in action. https://t.co/noMB042SbI";0.1
3;1;0;0;0;;0.0
3;1;0;3;0; i think you pulled it off Gillette.;0.0
3;1;0;0;0; Get fucked gillette.;-0.6
3;1;0;0;0; @heartpassionins Please take that 3 million and start an endowment that gives grants to these orgs.This will stretch the money, but why not give 1 billion. Your sales last year were 6 billion;0.0
3;1;0;1;0;" 
Simplemente Genial!🍾🍾";0.0
3;1;0;0;0; I don’t believe in bullying nor bad behavior by men. I just don’t think we need to feminize men. We have just gotten so politically correct in this Country and that’s the main reason Trump got elected. Men are men and Women are women. We are different.;-0.1333333333333333
3;1;0;0;0; Hello Schick!;0.0
3;1;0;0;0; #GilletteForCuckolds;0.0
3;1;0;0;0; the problem with your commercial it sounds like only men are bad guys typical liberal dumbass I'm a man I was abused by woman hit and things thrown at me. Oh I'm sorry only men. Women never do nothing wrong. And I won't ever buy your product;-0.26666666666666666
3;1;0;0;1; I see no problem with this ad..... I will make my 13 year  old boy watch tonight. At least somebody is saying something and putting it out there.;-0.09999999999999999
3;1;0;0;0; So the best men are the one using Gillette? How about the best men using BIC for example? You are insulting your clients, obviously they will be upset. Does that mean they are toxic males? No. You just insulted them lol.;0.24791666666666667
3;1;0;0;0; I think it's a great when a big company or person with influence tries to do some good. Nothing wrong with that, so relax critics. Take the good from it, not out of it.;0.26666666666666666
3;1;0;1;1; @kilrein And you should stay out of politics.  Many a company loses when they start down that path.  I for one of many I know are finished buying anything @Gillette;0.1361111111111111
3;1;1;1;0; @LDelRio12 Take this crap down!;-0.49722222222222223
3;1;0;8;0; Awesome I stand with you;1.0
3;1;0;0;0; I love this. It actually brought tears to my eyes. I can't imagine what any man could find offensive about this ad? It's a universal message of behave with integrity and treat everyone with respect.;0.16666666666666666
3;1;0;0;0; Great ad appreciated by the majority of people worldwide: females and the real men who stand with them. Men who balk are the weak, entitled, insecure in their own masculinity abusers who would most benefit from the message. Kudos!;0.2214285714285714
3;1;0;1;0; men can find a better razor any day- So can the women.;0.5
3;1;0;2;1; time for a boycott, cashing in on free advertising by using the SJWs angle... All you care about is your bottom line, your child labourers and animal testing...lift up men, don't stand on our shoulders #boycottgillette;0.4
3;1;0;0;0; After real men have boycotted their product for good, they will focus on advertising to SJWs: “Gillette razor, the perfect way to end your life if the troubles of this world have become too unbearable.”;0.6333333333333333
3;1;0;0;0; Hi @Gillette serious point, why is it only white men that appear to be ‘assholes’ in your ad. I’m guessing that was deliberate?;-0.1111111111111111
3;1;0;9;0; Keep up the good work.  A message to not be a jerk is welcomed.   Dumbfounded how it’s interpreted as an assault on masculinity.  Shows how awful our social construct is.  Where *masculinity is equated with bullying, cat calls, being in a gang fights...Goodness.;-0.0888888888888889
3;1;0;2;0; @harrys;0.0
3;1;0;0;0; is NOT saying men are horrible. They are saying that there are some horrible men out there and the good men need to hold them accountable. As well as commenting on the fact that it has a lot to do with how boys are RAISED. You have missed the point entirely.;-0.325
3;1;0;1;0; I love this ad. Thank you for not bashing men, but simply asking them to their best.  Too much of what you showed still exists in the world and our children are watching us.;0.425
3;1;0;10;0;" It is so great to see a long running, great brand that stands up for the goodness of people and speaks out against issues of human behavior that seldom are confronted.

Kudos!";0.3875
3;1;0;2;0; 😍 I like it!! Thanks @Gillete;0.2
3;1;0;32;3; The only folks who could truly find Gillette’s ad offensive are snowflakes uncertain of their own masculinity - and they’re to be pitied. Now, the outrage mongers - those are just dishonest, and to be ignored. way to go @Gillette;0.09999999999999999
3;1;0;0;0; @vinnie302;0.0
3;1;0;0;0;" Harry's tried this about a year ago, it backfired, this will too, and if any company said women are toxic &amp; need to be better, the shit storm would never end. #GilletteCopiesHarrys";0.15
3;1;0;0;0; U need to go preach to Hollywood @CNN @TheView @etnow that’s where we see evil and chaos- and Congress where @SenFeinstein tried to destroy a good man and got busted for helping coach a lady to lie;-0.16666666666666666
3;1;0;0;0;" 
Won't be buying anymore of your products.  Sorry you made this mistake";-0.5
3;1;0;0;0; You don’t influence culture. You don’t influence jack shit. Just make razors and stay out of the flavor of the week. You seriously make me sick. @DollarShaveClub here I come.;-0.4158730158730159
3;1;0;0;0; Donating $3M to charity, what is that like 4 packs of razors?;0.0
3;1;0;0;0; @harrys;0.0
3;1;1;1;2; an entire gender doesn’t need a collective attack. It’s not “men” that need to be better it’s people.;0.25
3;1;0;0;0; Thank you for finally using your platform to take on toxic masculinity.;0.0
3;1;0;0;1; I’m really confused about people being mad at this @Gillette commercial. Is it because you don’t like people telling you what you should do or you don’t like the fact they’re asking you to be a better man ? Is it the fact they asked for you to stop sexual assaulting and bullying;-0.004999999999999982
3;1;0;0;1;" @kilrein @gillette cleverly selective how you show your tweets/replies as positive to new ad (encourages negative individual tweets). America hates your new ad &amp; will no longer purchase your pink/blue packages-watch your sales go down.  Males aren’t to be generalized toxic masculinity.";0.030158730158730152
3;1;0;0;0; Thank you. Great commercial.;0.4
3;1;0;0;0; This is Incredible! Well done!;1.0
3;1;0;0;0; @harrys;0.0
3;1;0;0;0; sé la ha rifado con su anuncio 🤣🤣🤣;0.0
3;1;0;0;1; @harrys;0.0
3;1;0;0;0;;0.0
3;1;0;2;0; @harrys;0.0
3;1;0;0;0; Incredible advert! As a mom of a little boy I’m doing my best to teach him to be respectful. To everybody, not just to women. To be better everyday and specially to be kind and brave to stand for those who can’t. Bravo @Gillette;0.5015625
3;1;0;0;0;" 

Why the racist add?";0.0
3;1;0;0;0; thank you for taking a bold and just stance! Risk = reward.;0.41666666666666663
3;1;0;0;0; https://t.co/FuWMQzRD8U;0.0
3;1;0;6;2; I agree with the message I just find this so incredibly odd. Would Dove or Degree come out with a similar ad against women using pregnancy to trap men, false rape allegations, females raping men etc? This is so bizarre.;-0.041666666666666685
3;1;0;0;0; Harry’s it is!;0.0
3;1;0;5;0; Thank you for this ad. Thank you for recognizing that we as a society need to change how we shape our little boys into men. We need to teach them to stand up to the wrongs in this world. We need this now more than ever. ❤ from a mom of a young man;0.13749999999999998
3;1;0;0;0; LOVE this ad!  I have two young sons and this message is pitch perfect!  Proud to buy your products!;0.68125
3;1;0;0;0; Not buying your products anymore, if you're pandering to the feminist lie.  What boys need, is more men in their lives. Perhaps toxicity comes from a lack of father figures. Too many single moms, broken marriages, absent fathers.  🤬;0.13214285714285715
3;1;0;0;0; You’re so woke! Your virtue signaling has lost you this customer 🖕🏽;0.0
3;1;1;4;0;" Angela Gorman has it wrong... Gillette is taking an authentic stand toward changing the consciousness of the country. They are making the term ""toxic masculinity"" something to be discussed! Bravo Gillette👍🏽";0.0625
3;1;0;0;0;" @ProcterGamble All your of products out w/ no new products of yours in bc of the degrading prejudicial commercial. My view, my money &amp; I’ll spend it with CPGs that appreciate my business &amp; don’t try to tell me what a bad person I am or how I’ve failed in Gillette’s view";-0.3170454545454545
3;1;0;0;0; The only ones who are not the best the can be yet!! Are the ones you’re exactly trying to turn men into. Real men already do that shit!  Oh ya burned all my products!! Go eff yourself ya virtue signaling douche bags!! Way to alienate you’re main demographic!!;0.18334418402777777
3;1;0;0;0; 👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻;0.0
3;1;0;1;0; #BoycottGillette;0.0
3;1;0;0;0; @kilrein How's that child laboring working out for you... Hows your animal testing going??;0.0
3;1;0;0;0; I will buy everything you have from now on. https://t.co/qHH3hLZ35a;0.0
3;1;0;0;0;  what a stupid commercial. You've lost my business. There are bad men, there are bad women. Trashing an entire gender is ridiculous. Goodbye;-0.4222222222222222
3;1;0;0;0; The BEST comercial for all people, thanks you.;0.6
3;1;0;0;0; No, it is time to buy another shaver only;0.0
3;1;0;0;0; time to buy sme new blades for my gillitte razor but I think I will be buying a new razor instead #Gilletteneveragain;0.13636363636363635
3;1;0;0;0; What an awesome ad, guys. Can/Will you please do one in Hindi for the Indian audience? We need more ads like these. 🙏🏽;0.75
3;1;0;0;0; Can you just sell fucking razors? No lectures or statements!!;-0.9375
3;1;0;0;0; Love, LOVE the ad!  I have two young boys and this message is pitch perfect.  Proud to buy your products.;0.6050000000000001
3;1;0;0;0; Real man don't shave;0.2
3;1;0;0;0; please carry on and continue. The best a man can get if better (if that makes sense).;0.75
